series,timestamp,value,label
pressure,2024-05-27T21:30:46.000Z,1023.85492,
pressure,2024-05-27T21:50:46.000Z,1023.71667,
pressure,2024-05-27T22:10:46.000Z,1023.7858,
pressure,2024-05-27T22:30:46.000Z,1023.81823,
pressure,2024-05-27T22:50:46.000Z,1023.63183,
pressure,2024-05-27T23:10:46.000Z,1023.64281,
pressure,2024-05-27T23:30:46.000Z,1023.73289,
pressure,2024-05-27T23:50:46.000Z,1023.64281,
pressure,2024-05-28T00:10:46.000Z,1023.37153,
pressure,2024-05-28T00:30:46.000Z,1023.25421,
pressure,2024-05-28T00:50:46.000Z,1023.12639,
pressure,2024-05-28T01:10:46.000Z,1023.12692,
pressure,2024-05-28T01:30:46.000Z,1022.94566,
pressure,2024-05-28T01:50:46.000Z,1022.88644,
pressure,2024-05-28T02:10:46.000Z,1022.71091,
pressure,2024-05-28T02:30:46.000Z,1022.51911,
pressure,2024-05-28T02:50:46.000Z,1022.39646,
pressure,2024-05-28T03:10:46.000Z,1022.39122,
pressure,2024-05-28T03:30:46.000Z,1022.41216,
pressure,2024-05-28T03:50:46.000Z,1022.70622,
pressure,2024-05-28T04:10:46.000Z,1022.56622,
pressure,2024-05-28T04:30:46.000Z,1022.69575,
pressure,2024-05-28T04:50:46.000Z,1022.57669,
pressure,2024-05-28T05:10:46.000Z,1022.77484,
pressure,2024-05-28T05:30:46.000Z,1022.84593,
pressure,2024-05-28T05:50:46.000Z,1023.00273,
pressure,2024-05-28T06:10:46.000Z,1022.84593,
pressure,2024-05-28T06:30:46.000Z,1022.86518,
pressure,2024-05-28T06:50:46.000Z,1023.03141,
pressure,2024-05-28T07:10:46.000Z,1023.06283,
pressure,2024-05-28T07:30:46.000Z,1022.60697,
pressure,2024-05-28T07:50:46.000Z,1023.13724,
pressure,2024-05-28T08:10:46.000Z,1022.98445,
pressure,2024-05-28T08:30:46.000Z,1023.28218,
pressure,2024-05-28T08:50:46.000Z,1023.23783,
pressure,2024-05-28T09:10:46.000Z,1023.01347,
pressure,2024-05-28T09:30:46.000Z,1023.4197,
pressure,2024-05-28T09:50:46.000Z,1023.31115,
pressure,2024-05-28T10:10:46.000Z,1023.21355,
pressure,2024-05-28T10:30:46.000Z,1023.4632,
pressure,2024-05-28T10:50:46.000Z,1023.38929,
pressure,2024-05-28T11:10:46.000Z,1022.96874,
pressure,2024-05-28T11:30:46.000Z,1023.09144,
pressure,2024-05-28T11:50:46.000Z,1023.14207,
pressure,2024-05-28T12:10:46.000Z,1022.75124,
pressure,2024-05-28T12:30:46.000Z,1022.96579,
pressure,2024-05-28T12:50:46.000Z,1022.7364,
pressure,2024-05-28T13:10:46.000Z,1022.76924,
pressure,2024-05-28T13:30:46.000Z,1022.62006,
pressure,2024-05-28T13:50:46.000Z,1022.64768,
pressure,2024-05-28T14:10:46.000Z,1022.66691,
pressure,2024-05-28T14:30:46.000Z,1022.48605,
pressure,2024-05-28T14:50:46.000Z,1022.53432,
pressure,2024-05-28T15:10:46.000Z,1022.27197,
pressure,2024-05-28T15:30:46.000Z,1022.12828,
pressure,2024-05-28T15:50:46.000Z,1022.31622,
pressure,2024-05-28T16:10:46.000Z,1021.99346,
pressure,2024-05-28T16:30:46.000Z,1021.93068,
pressure,2024-05-28T16:50:46.000Z,1021.9498,
pressure,2024-05-28T17:10:46.000Z,1021.7095,
pressure,2024-05-28T17:30:46.000Z,1021.8498,
pressure,2024-05-28T17:50:46.000Z,1021.41874,
pressure,2024-05-28T18:10:46.000Z,1021.35012,
pressure,2024-05-28T18:30:46.000Z,1021.3886,
pressure,2024-05-28T18:50:46.000Z,1021.40491,
pressure,2024-05-28T19:10:46.000Z,1021.54335,
pressure,2024-05-28T19:30:46.000Z,1021.26583,
pressure,2024-05-28T19:50:46.000Z,1021.25997,
pressure,2024-05-28T20:10:46.000Z,1021.12401,
pressure,2024-05-28T20:30:46.000Z,1021.31352,
pressure,2024-05-28T20:50:46.000Z,1021.29845,
pressure,2024-05-28T21:10:46.000Z,1021.26645,
pressure,2024-05-28T21:30:46.000Z,1021.13321,
pressure,2024-05-28T21:50:46.000Z,1020.85102,
pressure,2024-05-28T22:10:46.000Z,1020.90917,
pressure,2024-05-28T22:30:46.000Z,1020.80268,
pressure,2024-05-28T22:50:46.000Z,1020.64262,
pressure,2024-05-28T23:10:46.000Z,1020.38125,
pressure,2024-05-28T23:30:46.000Z,1020.39759,
pressure,2024-05-28T23:50:46.000Z,1020.19888,
pressure,2024-05-29T00:10:46.000Z,1020.02305,
pressure,2024-05-29T00:30:46.000Z,1019.90084,
pressure,2024-05-29T00:50:46.000Z,1019.73544,
pressure,2024-05-29T01:10:46.000Z,1019.48956,
pressure,2024-05-29T01:30:46.000Z,1019.15864,
